width,height,brightness,saturation,colorfulness,white_border_share,edge_density,dominant_hue,file
400,400,208.39144030625,0.13833676148217222,63.939128677052246,0.07875,5.033605827067669,242.0,072e7d7b338fa45b.jpg
400,400,166.52856253125,0.4574675765779847,74.15730896843644,0.04328125,8.362221437969925,56.0,074620370a8b6686.jpg
400,400,187.44088259375,0.17710971571084144,34.58125284038362,0.00078125,2.53200540726817,18.0,074d9945f64b6fa5.jpg
400,400,184.29940421249998,0.2537131129204961,35.13990520129483,0.001921875,5.302242412280702,15.0,074e5c5ebd5d87f5.jpg
400,400,205.72765009375001,0.18179470082601176,49.82736178972164,0.02175,2.713033637218045,120.0,074ee79f1f44d024.jpg
400,400,50.97903679375,0.32660546590827,106.31184364367913,0.0,4.074584962406015,39.0,0752986d0561ac3c.jpg
400,400,123.53266529999999,0.2944112057862938,21.664458755702164,0.0,3.857408903508771,20.0,075525eee2c24294.png
400,400,142.70999255625,0.39416158458513045,84.78388039282805,0.0320625,8.38139613095238,20.0,075a8ee2174d55de.jpg
400,400,176.75436436249998,0.2868786657549807,38.14544826881204,0.0,4.154581021303258,68.0,07606a03234dc632.jpg
400,400,186.360657775,0.5028184531591496,97.70897139585682,0.010875,8.225041093358396,31.0,07625508b2aaf125.jpg
400,400,200.85810002499997,0.19738045449001762,48.29400010951853,0.239625,5.306244432957394,84.0,076ee895384a13ae.jpg
400,346,169.3829433887283,0.37512621024650034,60.377568420030215,0.041850654470903643,15.335318445625246,28.0,0774bc3ede41c3d1.jpg
400,400,234.49048379374997,0.04139865882573771,22.244279335331647,0.65746875,1.5128811654135341,159.0,077c2bcbd1e89f31.jpg
400,400,233.3387923,0.09161693543198351,53.88886936921379,0.939109375,4.478415156641605,138.0,07881d45ee7fd46e.jpg
400,400,155.00899045,0.3249383981257252,81.63628530864608,0.002203125,3.8291556860902256,149.0,078fce27ac7f4209.jpg
400,400,224.18826653124998,0.10371958407330108,46.97004162836055,0.9764375,4.557220006265664,250.0,079d144332e7eb9b.jpg
400,400,172.59429115625,0.216102745559486,52.42230730468725,0.016328125,4.748442211779448,149.0,079d1e4fa5ab8c5c.png
400,400,233.575903775,0.05813511096137481,30.63101594744949,0.982171875,2.5368324498746864,140.0,07a19ec3bff634bc.jpg
400,400,200.28502245,0.24926577748967138,45.69260795504416,0.001828125,5.246548577694236,19.0,07a50bde383bd80d.jpg
400,400,142.96047956875,0.20915511521726066,35.12452649151677,0.009984375,7.11390793546366,21.0,07c35a562b917d71.jpg
400,400,172.168268775,0.20598522971760472,64.09879012648109,0.028921875,4.954356804511278,20.0,07cce6f877c59e69.png
400,400,177.9202536,0.2870769079919934,66.90666247516901,0.0835,13.698733555764413,184.0,07d10b732e8392ec.jpg
400,400,247.93728920625,0.016576745005113365,21.41889204090519,0.93971875,1.2563160714285715,141.0,07e0228fce01fa6f.jpg
400,400,180.99206781249998,0.3555990590120051,97.97429421967576,0.022359375,7.824415463659147,5.0,07e09545a81ecd5c.jpg
400,400,221.45030033125002,0.11058632461726474,33.9519390705865,0.999921875,3.597944956140351,117.0,07e58847bd354eca.jpg
400,400,223.475741725,0.09429302926781145,29.322288285763925,0.271,2.5300076754385965,112.0,07ed0f2c7fe03fef.jpg
400,400,181.497344725,0.1810634376912336,33.90248916775998,0.001203125,2.9916349498746864,21.0,07f4c94a544938f9.jpg
400,400,105.86612255624998,0.48125136849777983,67.4434052302427,0.0,7.2078310432330825,138.0,08031579fb43c3d2.jpg
400,519,42.438344937379576,0.02777871750481742,24.832527460267535,0.0,1.6953481358975342,244.0,08071782e11a29c5.png
400,400,188.20583091874997,0.23221932518587218,49.99571446213422,0.004515625,3.435542609649123,145.0,0819655b5ba0f4a7.jpg
400,400,194.14144950625,0.14423364095874766,33.61346027278809,0.906421875,8.488213402255639,16.0,083b281819e64df7.png
400,400,136.5017406,0.6532742977056618,124.90488180874655,0.010671875,7.4531748997493725,146.0,083b8a85af130957.jpg
